timestamp,rpm,throttle,egt,cht,oil_temp,fault_active,egt_expected,cht_expected,res_egt,res_cht
155.5,3792.3,0.7056,916.7,427.81,182.63,False,912.98,427.79,3.73,0.02
156.0,3736.27,0.6975,906.85,426.02,180.01,False,905.31,423.19,1.54,2.83
156.5,3712.99,0.6937,893.8,423.95,184.21,False,901.87,421.12,-8.07,2.83
157.0,3800.12,0.7143,924.94,429.33,183.77,False,918.59,431.15,6.35,-1.82
157.5,3678.37,0.6799,893.89,411.05,179.66,False,891.86,415.12,2.03,-4.07
158.0,3752.08,0.7099,903.92,428.02,181.78,False,913.54,428.13,-9.62,-0.11
158.5,3700.33,0.6837,890.33,415.76,181.28,False,895.24,417.14,-4.91,-1.38
159.0,3774.0,0.7046,905.06,426.62,182.47,False,911.46,426.88,-6.4,-0.26
159.5,3717.16,0.6931,905.05,423.16,174.67,False,901.72,421.03,3.33,2.13
160.0,3759.46,0.7087,918.94,427.34,179.83,False,913.19,427.92,5.75,-0.58
160.5,3673.29,0.6847,902.04,417.67,176.89,False,894.48,416.69,7.56,0.98
161.0,3738.38,0.6884,902.77,414.31,179.01,False,899.96,419.98,2.81,-5.67
161.5,3683.17,0.6841,903.97,417.47,176.87,False,894.62,416.77,9.35,0.7
162.0,3684.99,0.6842,896.51,413.94,174.85,False,894.77,416.86,1.74,-2.92
162.5,3698.09,0.6853,892.26,415.47,183.36,False,896.08,417.65,-3.82,-2.18
163.0,3683.26,0.6875,895.18,419.72,177.64,False,896.66,418.0,-1.48,1.72
163.5,3728.66,0.6938,900.04,422.28,179.31,False,902.71,421.63,-2.67,0.65
164.0,3684.09,0.6795,895.07,416.3,178.35,False,891.9,415.14,3.17,1.16
164.5,3683.49,0.6753,888.05,414.06,181.31,False,889.35,413.61,-1.3,0.45
165.0,3620.58,0.6634,882.04,413.29,177.17,False,879.07,407.44,2.97,5.85
165.5,3689.39,0.6755,888.48,411.49,177.37,False,889.77,413.86,-1.29,-2.37
166.0,3665.46,0.6726,880.86,413.77,178.62,False,886.83,412.1,-5.97,1.67
166.5,3675.88,0.6696,887.46,412.21,176.92,False,885.55,411.33,1.91,0.88
167.0,3637.3,0.6585,874.11,407.77,175.99,False,876.96,406.18,-2.85,1.59
167.5,3613.48,0.6461,862.9,404.64,174.94,False,868.33,401.0,-5.43,3.64
168.0,3622.51,0.6437,866.66,404.8,173.66,False,867.35,400.41,-0.69,4.39
168.5,3641.95,0.6521,875.17,403.72,172.98,False,873.36,404.01,1.81,-0.29
169.0,3597.26,0.6496,863.58,404.26,168.98,False,869.62,401.77,-6.04,2.49
169.5,3641.26,0.646,865.91,403.01,172.88,False,869.66,401.8,-3.75,1.21
170.0,3592.46,0.6407,869.48,395.72,173.49,False,864.04,398.43,5.44,-2.71
170.5,3648.79,0.6442,863.22,396.08,171.42,False,868.96,401.38,-5.74,-5.3
171.0,3594.11,0.6368,856.08,399.32,169.89,False,861.79,397.07,-5.71,2.25
171.5,3599.65,0.6369,864.69,395.59,168.73,False,862.12,397.27,2.57,-1.68
172.0,3506.79,0.6143,853.97,388.04,169.83,False,843.92,386.35,10.05,1.69
172.5,3549.47,0.6121,843.59,387.84,168.36,False,844.73,386.84,-1.14,1.0
173.0,3476.56,0.6064,838.37,383.97,165.36,False,837.67,382.6,0.7,1.37
173.5,3467.13,0.6041,833.4,384.0,168.37,False,835.82,381.49,-2.42,2.51
174.0,3488.83,0.5874,829.72,375.21,164.23,False,826.88,376.13,2.84,-0.92
174.5,3471.2,0.5869,828.66,375.71,166.74,False,825.7,375.42,2.96,0.29
175.0,3488.32,0.5884,822.54,370.51,168.4,False,827.46,376.47,-4.92,-5.96
175.5,3445.9,0.5841,827.31,373.23,163.67,False,822.75,373.65,4.55,-0.42
176.0,3457.75,0.5895,828.43,377.6,166.47,False,826.59,375.95,1.84,1.65
176.5,3455.91,0.5785,818.08,371.81,164.09,False,819.9,371.94,-1.82,-0.13
177.0,3424.22,0.5652,810.02,363.45,162.1,False,810.33,366.2,-0.31,-2.75
177.5,3435.3,0.5565,800.82,363.33,162.82,False,805.66,363.4,-4.84,-0.07
178.0,3370.65,0.5513,801.3,357.41,159.23,False,799.31,359.59,1.99,-2.18
178.5,3372.03,0.5463,802.33,357.34,158.54,False,796.38,357.83,5.95,-0.49
179.0,3396.07,0.5642,805.56,362.59,163.68,False,808.32,364.99,-2.76,-2.4
179.5,3315.69,0.5268,785.58,346.61,154.23,False,781.86,349.12,3.72,-2.51
180.0,3321.35,0.5259,777.21,350.79,154.76,False,781.61,348.96,-4.4,1.83
180.5,3304.9,0.5115,774.04,344.34,156.67,False,772.14,343.29,1.89,1.05
181.0,3330.1,0.5379,786.93,351.45,155.85,False,789.25,353.55,-2.32,-2.1
181.5,3256.23,0.4998,762.62,338.86,153.49,False,762.69,337.61,-0.07,1.25
182.0,3296.82,0.5018,764.95,332.68,150.75,False,765.92,339.55,-0.97,-6.87
182.5,3175.53,0.4712,739.27,331.0,149.42,False,741.5,324.9,-2.23,6.1
183.0,3201.67,0.4887,754.46,333.09,147.14,False,753.3,331.98,1.16,1.11
183.5,3176.58,0.4724,738.39,323.86,148.14,False,742.27,325.36,-3.88,-1.5
184.0,3191.05,0.4678,737.67,322.11,148.7,False,740.23,324.14,-2.56,-2.03
184.5,3179.92,0.4656,742.49,326.43,151.08,False,738.36,323.01,4.13,3.42
185.0,3108.98,0.4435,721.05,310.98,141.34,False,721.55,312.93,-0.5,-1.95
185.5,3115.95,0.4457,719.16,310.58,145.09,False,723.22,313.93,-4.06,-3.35
186.0,3140.83,0.4388,719.55,312.35,141.48,False,720.32,312.19,-0.77,0.16
186.5,3024.07,0.417,697.12,301.28,140.29,False,701.4,300.84,-4.28,0.44
187.0,3058.06,0.4134,695.68,295.64,141.83,False,700.94,300.57,-5.26,-4.93
187.5,3017.98,0.4199,700.67,302.47,143.21,False,702.84,301.7,-2.17,0.77
188.0,3006.17,0.3971,675.97,295.83,135.21,False,688.57,293.14,-12.6,2.69
188.5,3029.83,0.4033,695.11,288.28,136.9,False,693.47,296.08,1.64,-7.8
189.0,2994.09,0.3938,689.46,293.14,136.67,False,685.98,291.59,3.48,1.55
189.5,2924.52,0.3665,660.24,281.31,134.96,False,666.13,279.68,-5.89,1.63
190.0,2921.25,0.3787,684.01,283.11,130.95,False,673.28,283.97,10.73,-0.86
190.5,2977.94,0.3823,678.58,287.69,136.16,False,678.28,286.97,0.3,0.72
191.0,2943.19,0.3695,659.99,282.08,135.86,False,668.86,281.32,-8.87,0.76
191.5,2941.12,0.3671,670.81,287.42,131.73,False,667.32,280.39,3.49,7.03
192.0,2846.77,0.3426,643.96,260.76,128.81,False,647.9,268.74,-3.94,-7.98
192.5,2898.78,0.344,649.49,273.53,130.41,False,651.34,270.8,-1.85,2.73
193.0,2880.54,0.3413,647.7,269.94,130.22,False,648.81,269.28,-1.11,0.66
193.5,2851.77,0.3228,632.7,261.69,129.33,False,636.27,261.76,-3.57,-0.07
194.0,2777.02,0.3299,641.74,256.84,130.77,False,636.79,262.07,4.95,-5.23
194.5,2764.4,0.313,619.14,256.93,125.31,False,626.02,255.61,-6.88,1.32
195.0,2803.42,0.2992,621.11,253.31,125.08,False,619.69,251.81,1.42,1.5
195.5,2738.56,0.3119,625.16,258.1,123.28,False,624.07,254.44,1.09,3.66
196.0,2750.77,0.2883,612.76,247.36,123.05,False,610.52,246.31,2.24,1.05
196.5,2683.15,0.2827,594.05,243.44,121.65,False,603.78,242.27,-9.73,1.17
197.0,2752.24,0.2883,604.05,244.37,122.77,False,610.59,246.36,-6.54,-1.99
197.5,2759.31,0.2948,611.77,245.58,124.32,False,614.85,248.91,-3.08,-3.33
198.0,2627.04,0.2517,590.47,228.44,111.62,False,582.37,229.42,8.1,-0.98
198.5,2653.75,0.2612,588.91,232.78,119.45,False,589.41,233.64,-0.5,-0.86
199.0,2599.31,0.2342,566.76,217.07,115.3,False,570.49,222.29,-3.73,-5.22
199.5,2596.7,0.2544,587.95,225.67,117.5,False,582.48,229.49,5.48,-3.82
200.0,2560.96,0.2279,564.32,217.21,114.23,False,564.79,218.87,-0.47,-1.66
200.5,2570.85,0.2261,560.43,215.75,109.49,False,564.2,218.52,-3.77,-2.77
201.0,2520.87,0.2273,562.13,216.18,116.11,False,562.42,217.45,-0.29,-1.27
201.5,2525.61,0.2014,552.77,205.36,107.93,False,547.12,208.27,5.65,-2.91
202.0,2509.38,0.2186,557.11,219.76,110.83,False,556.63,213.98,0.48,5.78
202.5,2561.37,0.2077,547.69,210.3,113.76,False,552.69,211.61,-5.0,-1.31
203.0,2479.63,0.2,545.51,206.27,107.08,False,543.98,206.39,1.53,-0.12
203.5,2519.91,0.2,544.35,207.21,110.14,False,546.0,207.6,-1.65,-0.39
204.0,2516.39,0.2,558.02,205.87,108.08,False,545.82,207.49,12.2,-1.62
204.5,2489.3,0.2,542.98,208.62,107.34,False,544.47,206.68,-1.49,1.94
205.0,2519.92,0.2,541.98,201.47,105.17,False,546.0,207.6,-4.02,-6.13
205.5,2496.91,0.2,539.06,204.89,107.45,False,544.85,206.91,-5.79,-2.02
206.0,2513.24,0.2,545.08,205.62,108.13,False,545.66,207.4,-0.58,-1.78
206.5,2481.85,0.2,545.18,200.91,109.42,False,544.09,206.46,1.09,-5.55
207.0,2536.33,0.2,540.59,207.65,108.93,False,546.82,208.09,-6.23,-0.44
207.5,2502.14,0.2,549.24,211.13,109.0,False,545.11,207.06,4.13,4.07
208.0,2515.32,0.2,541.19,210.27,113.42,False,545.77,207.46,-4.58,2.81
208.5,2489.04,0.2,551.16,208.66,109.5,False,544.45,206.67,6.71,1.99
209.0,2524.35,0.2,549.6,211.57,109.72,False,546.22,207.73,3.38,3.84
209.5,2487.97,0.2,553.53,207.65,110.61,False,544.4,206.64,9.13,1.01
210.0,2500.22,0.2,552.18,208.67,105.58,False,545.01,207.01,7.17,1.66
210.5,2495.72,0.2,536.0,212.68,110.36,False,544.79,206.87,-8.79,5.81
211.0,2521.65,0.2,542.29,210.44,110.08,False,546.08,207.65,-3.79,2.79
211.5,2496.5,0.2,550.23,204.4,105.76,False,544.83,206.9,5.4,-2.5
212.0,2509.6,0.2,547.04,206.04,110.57,False,545.48,207.29,1.56,-1.25
212.5,2493.76,0.2,555.1,201.8,110.0,False,544.69,206.81,10.41,-5.01
213.0,2491.33,0.2,534.57,208.17,108.24,False,544.57,206.74,-10.0,1.43
213.5,2528.7,0.2,552.45,208.08,109.09,False,546.43,207.86,6.02,0.22
214.0,2522.67,0.2,540.29,207.6,109.88,False,546.13,207.68,-5.84,-0.08
214.5,2545.46,0.2,548.2,211.42,109.37,False,547.27,208.36,0.93,3.06
215.0,2483.68,0.2,540.18,210.8,111.74,False,544.18,206.51,-4.0,4.29
215.5,2498.26,0.2,546.7,208.38,110.99,False,544.91,206.95,1.79,1.43
216.0,2506.19,0.2,548.12,204.5,113.32,False,545.31,207.19,2.81,-2.69
216.5,2467.84,0.2,540.89,210.71,109.57,False,543.39,206.04,-2.5,4.67
217.0,2489.12,0.2,552.06,206.74,109.41,False,544.46,206.67,7.6,0.07
217.5,2480.14,0.2,544.02,209.48,106.34,False,544.01,206.4,0.01,3.08
218.0,2487.94,0.2,543.04,201.43,107.64,False,544.4,206.64,-1.36,-5.21
218.5,2484.58,0.2,553.29,204.95,107.63,False,544.23,206.54,9.06,-1.59
219.0,2488.96,0.2,544.22,211.06,111.93,False,544.45,206.67,-0.23,4.39
219.5,2501.8,0.2,540.07,206.83,109.01,False,545.09,207.05,-5.02,-0.22
220.0,2493.42,0.2,543.93,208.99,107.83,False,544.67,206.8,-0.74,2.19
220.5,2480.61,0.2,540.22,211.34,108.69,False,544.03,206.42,-3.81,4.92
221.0,2505.82,0.2,556.96,203.83,105.2,False,545.29,207.17,11.67,-3.34
221.5,2499.59,0.2,542.07,207.8,107.1,False,544.98,206.99,-2.91,0.81
222.0,2479.83,0.2,541.5,205.96,106.14,False,543.99,206.39,-2.49,-0.43
222.5,2492.01,0.2,543.64,206.94,107.69,False,544.6,206.76,-0.96,0.18
223.0,2490.71,0.2,547.43,206.28,109.73,False,544.54,206.72,2.89,-0.44
223.5,2464.53,0.2,547.27,210.7,108.56,False,543.23,205.94,4.04,4.76
224.0,2470.29,0.2,545.71,201.73,108.52,False,543.51,206.11,2.2,-4.38
224.5,2474.41,0.2,539.84,206.81,108.27,False,543.72,206.23,-3.88,0.58
225.0,2509.91,0.2,545.73,208.18,107.28,False,545.5,207.3,0.23,0.88
225.5,2516.71,0.2,550.93,207.63,108.65,False,545.84,207.5,5.09,0.13
226.0,2506.05,0.2,544.43,206.85,110.41,False,545.3,207.18,-0.87,-0.33
226.5,2497.17,0.2,545.34,207.34,109.32,False,544.86,206.92,0.48,0.42
227.0,2503.51,0.2,551.45,201.8,109.36,False,545.18,207.11,6.27,-5.31
227.5,2481.9,0.2,544.15,212.52,106.47,False,544.1,206.46,0.05,6.06
228.0,2534.55,0.2,542.69,206.92,108.19,False,546.73,208.04,-4.04,-1.12
228.5,2549.16,0.2,551.96,204.44,110.3,False,547.46,208.47,4.5,-4.03
229.0,2520.39,0.2,550.8,210.14,108.06,False,546.02,207.61,4.78,2.53
229.5,2507.83,0.2,543.03,202.14,109.23,False,545.39,207.23,-2.36,-5.09
230.0,2512.78,0.2,546.66,209.25,110.74,False,545.64,207.38,1.02,1.87
230.5,2489.33,0.2,549.45,205.37,107.61,False,544.47,206.68,4.98,-1.31
231.0,2516.51,0.2,548.85,209.9,110.15,False,545.83,207.5,3.02,2.4
231.5,2491.45,0.2,558.17,208.67,108.07,False,544.57,206.74,13.6,1.93
232.0,2530.09,0.2,541.69,208.5,111.13,False,546.5,207.9,-4.81,0.6
232.5,2500.22,0.2,544.72,205.27,108.1,False,545.01,207.01,-0.29,-1.74
233.0,2484.28,0.2,542.42,210.3,110.35,False,544.21,206.53,-1.79,3.77
233.5,2511.47,0.2,541.78,206.22,110.94,False,545.57,207.34,-3.79,-1.12
234.0,2482.89,0.2,545.54,212.18,105.17,False,544.14,206.49,1.4,5.69
234.5,2487.31,0.2,543.18,205.74,107.93,False,544.37,206.62,-1.19,-0.88
235.0,2470.75,0.2,548.9,209.26,110.69,False,543.54,206.12,5.36,3.14
235.5,2513.52,0.2,539.84,207.03,108.77,False,545.68,207.41,-5.84,-0.38
236.0,2492.62,0.2104,564.98,208.76,112.46,False,550.87,210.52,14.11,-1.76
236.5,2527.65,0.2071,549.62,211.76,110.49,False,550.64,210.39,-1.02,1.37
237.0,2534.06,0.215,561.33,215.25,112.63,False,555.7,213.42,5.63,1.83
237.5,2493.84,0.2021,543.4,210.26,111.25,False,545.95,207.57,-2.55,2.69
238.0,2559.89,0.213,555.65,210.19,114.04,False,555.79,213.48,-0.14,-3.29
238.5,2542.96,0.2199,554.98,211.25,113.15,False,559.09,215.45,-4.11,-4.2
239.0,2525.14,0.2187,552.3,216.68,114.78,False,557.48,214.49,-5.18,2.19
239.5,2546.62,0.2334,565.82,218.31,110.05,False,567.37,220.42,-1.55,-2.11
240.0,2574.05,0.2402,571.46,221.99,115.62,False,572.82,223.69,-1.36,-1.7
240.5,2636.2,0.2485,585.84,228.08,116.63,False,580.91,228.55,4.93,-0.47
241.0,2634.55,0.257,584.66,229.34,118.11,False,585.93,231.56,-1.27,-2.22
241.5,2630.53,0.2575,580.64,234.95,117.5,False,586.03,231.62,-5.39,3.33
242.0,2629.99,0.2565,578.91,234.63,116.12,False,585.4,231.24,-6.49,3.39
242.5,2692.24,0.2678,594.22,232.88,119.91,False,595.29,237.18,-1.07,-4.3
243.0,2684.52,0.2738,587.34,240.18,123.59,False,598.51,239.1,-11.17,1.08
243.5,2732.91,0.3013,623.02,248.91,124.14,False,617.43,250.46,5.59,-1.55
244.0,2685.98,0.2798,607.35,244.12,121.12,False,602.18,241.31,5.17,2.81
244.5,2700.23,0.2861,611.74,247.97,123.59,False,606.67,244.0,5.07,3.97
245.0,2712.44,0.2991,623.96,248.91,121.87,False,615.08,249.05,8.88,-0.14
245.5,2826.11,0.3302,637.96,263.26,128.34,False,639.43,263.66,-1.47,-0.4
246.0,2857.1,0.337,650.19,263.1,130.38,False,645.06,267.03,5.13,-3.93
246.5,2770.8,0.3253,630.78,263.12,127.4,False,633.72,260.23,-2.94,2.89
247.0,2818.21,0.3374,644.51,267.7,127.46,False,643.35,266.01,1.16,1.69
247.5,2886.25,0.3432,645.43,275.4,129.7,False,650.23,270.14,-4.8,5.26
248.0,2900.88,0.3606,658.51,277.22,132.92,False,661.4,276.84,-2.89,0.38
248.5,2862.52,0.3499,665.17,271.93,133.82,False,653.07,271.84,12.1,0.09
249.0,2881.6,0.3632,661.09,278.63,135.84,False,662.0,277.2,-0.91,1.43
249.5,2949.93,0.3748,679.9,282.88,139.13,False,672.38,283.43,7.52,-0.55
250.0,2913.92,0.3752,683.71,285.69,133.74,False,670.82,282.49,12.89,3.2
250.5,3039.53,0.4001,682.32,293.24,137.09,False,692.04,295.22,-9.72,-1.98
251.0,2932.97,0.3754,675.83,290.36,133.72,False,671.89,283.13,3.94,7.23
251.5,3015.69,0.3984,685.99,291.4,139.88,False,689.82,293.89,-3.83,-2.49
252.0,3010.18,0.4139,707.56,301.24,138.49,False,698.85,299.31,8.71,1.93
252.5,3054.4,0.4159,694.72,298.38,140.85,False,702.26,301.36,-7.54,-2.98
253.0,3035.56,0.4241,709.23,307.74,142.46,False,706.24,303.74,2.99,4.0
253.5,3068.09,0.4339,714.23,312.53,142.68,False,713.74,308.25,0.49,4.28
254.0,3081.7,0.4311,710.66,308.97,143.55,False,712.75,307.65,-2.09,1.32
254.5,3160.62,0.4563,726.13,315.77,146.01,False,731.81,319.09,-5.68,-3.32
255.0,3116.84,0.4503,724.07,313.85,144.66,False,726.02,315.61,-1.95,-1.76
255.5,3234.24,0.4739,744.44,325.29,148.73,False,746.05,327.63,-1.61,-2.34
256.0,3221.58,0.472,737.99,327.9,148.86,False,744.28,326.57,-6.29,1.33
256.5,3177.89,0.461,729.95,320.52,143.4,False,735.49,321.3,-5.54,-0.78
257.0,3169.08,0.4714,736.2,325.73,147.3,False,741.29,324.78,-5.09,0.95
257.5,3192.81,0.4864,748.13,332.05,152.47,False,751.48,330.89,-3.35,1.16
258.0,3295.31,0.5106,766.28,347.6,151.77,False,771.13,342.68,-4.85,4.92
258.5,3336.72,0.5186,778.93,342.54,154.15,False,778.0,346.8,0.93,-4.26
259.0,3298.83,0.5201,777.29,348.52,155.68,False,777.0,346.2,0.29,2.32
259.5,3270.38,0.5063,773.12,345.08,154.97,False,767.3,340.38,5.82,4.7
260.0,3308.97,0.5289,782.7,347.61,154.2,False,782.79,349.67,-0.09,-2.06
260.5,3354.13,0.5362,791.44,353.95,158.86,False,789.43,353.66,2.01,0.29
261.0,3333.16,0.5391,792.68,356.5,156.83,False,790.12,354.07,2.56,2.43
261.5,3356.0,0.5466,790.67,361.57,161.39,False,795.76,357.46,-5.09,4.11
262.0,3391.15,0.558,819.69,362.04,161.42,False,804.36,362.61,15.33,-0.57
262.5,3404.29,0.555,801.83,366.77,160.96,False,803.21,361.93,-1.38,4.84
263.0,3428.42,0.568,811.15,365.26,160.81,False,812.22,367.33,-1.07,-2.07
263.5,3466.46,0.5982,830.23,380.08,167.84,False,832.24,379.35,-2.01,0.73
264.0,3445.03,0.5832,824.5,371.05,163.32,False,822.17,373.3,2.33,-2.25
264.5,3457.37,0.5744,819.91,372.81,163.37,False,817.51,370.51,2.4,2.3
265.0,3510.39,0.5973,833.89,381.69,167.36,False,833.9,380.34,-0.01,1.35
265.5,3449.18,0.5854,827.22,376.71,162.14,False,823.7,374.22,3.52,2.49
266.0,3470.5,0.5911,821.71,372.84,164.06,False,828.18,376.91,-6.47,-4.07
266.5,3515.79,0.6072,845.54,380.24,167.64,False,840.11,384.07,5.43,-3.83
267.0,3543.54,0.622,856.77,389.65,172.4,False,850.38,390.23,6.39,-0.58
267.5,3562.82,0.6213,852.04,393.32,168.99,False,850.92,390.55,1.12,2.77
268.0,3570.4,0.6225,846.2,393.85,171.2,False,852.02,391.21,-5.82,2.64
268.5,3579.47,0.6139,850.1,391.33,169.19,False,847.31,388.39,2.79,2.94
269.0,3543.35,0.6153,843.13,384.91,169.09,False,846.35,387.81,-3.22,-2.9
269.5,3597.91,0.6428,873.55,396.37,174.94,False,865.58,399.35,7.97,-2.98
270.0,3612.67,0.6363,865.02,399.51,169.96,False,862.41,397.45,2.61,2.06
270.5,3646.84,0.6567,877.37,407.1,175.89,False,876.36,405.82,1.01,1.28
271.0,3620.74,0.6413,865.88,402.42,172.9,False,865.82,399.49,0.06,2.93
271.5,3592.04,0.6398,865.55,396.36,176.06,False,863.48,398.09,2.07,-1.73
272.0,3624.61,0.649,865.05,403.3,177.33,False,870.63,402.38,-5.58,0.92
272.5,3586.51,0.6566,875.84,404.68,173.57,False,873.29,403.97,2.55,0.71
273.0,3686.23,0.6759,888.15,408.27,175.74,False,889.85,413.91,-1.7,-5.64
273.5,3680.02,0.6781,889.65,420.22,179.87,False,890.86,414.52,-1.21,5.7
274.0,3650.73,0.6662,888.05,405.73,178.75,False,882.26,409.35,5.79,-3.62
274.5,3672.69,0.6708,887.73,410.32,178.38,False,886.11,411.67,1.62,-1.35
275.0,3688.76,0.672,886.87,410.98,177.74,False,887.64,412.58,-0.77,-1.6
275.5,3733.89,0.686,902.26,427.69,180.51,False,898.29,418.98,3.97,8.71
276.0,3699.71,0.688,896.55,417.74,181.05,False,897.79,418.67,-1.24,-0.93
276.5,3731.15,0.6838,900.04,416.95,177.81,False,896.84,418.1,3.2,-1.15
277.0,3715.54,0.6991,905.26,424.59,182.92,False,905.24,423.14,0.02,1.45
277.5,3758.83,0.6989,906.99,421.98,180.81,False,907.28,424.37,-0.29,-2.39
278.0,3691.77,0.6918,899.56,421.1,179.75,False,899.67,419.8,-0.11,1.3
278.5,3705.43,0.6908,892.69,419.46,181.69,False,899.75,419.85,-7.06,-0.39
279.0,3749.73,0.7116,914.77,430.33,183.54,False,914.45,428.67,0.32,1.66
279.5,3754.94,0.7015,910.66,427.61,180.1,False,908.65,425.19,2.01,2.42
280.0,3721.9,0.6937,900.33,418.71,180.92,False,902.32,421.39,-1.99,-2.68
280.5,3748.2,0.6976,901.09,424.89,178.58,False,905.97,423.58,-4.88,1.31
281.0,3753.96,0.6992,907.52,423.37,178.31,False,907.22,424.33,0.3,-0.96
281.5,3711.46,0.6846,893.33,419.7,178.72,False,896.33,417.8,-3.0,1.9
282.0,3729.87,0.6901,901.98,425.85,178.73,False,900.55,420.33,1.43,5.52
282.5,3747.64,0.6992,904.45,419.52,180.37,False,906.9,424.14,-2.45,-4.62
283.0,3707.18,0.6892,894.46,421.57,181.14,False,898.88,419.33,-4.42,2.24
283.5,3689.7,0.6907,898.32,421.67,181.81,False,898.91,419.34,-0.59,2.33
284.0,3700.38,0.6923,895.66,423.27,183.72,False,900.4,420.24,-4.74,3.03
284.5,3715.54,0.7038,900.13,426.53,181.33,False,908.06,424.83,-7.93,1.7
285.0,3719.89,0.687,902.82,419.27,182.08,False,898.19,418.92,4.63,0.35
285.5,3764.37,0.6972,900.6,431.74,181.85,False,906.54,423.92,-5.94,7.82
286.0,3787.14,0.6998,911.35,419.62,184.28,False,909.24,425.54,2.11,-5.92
286.5,3702.7,0.6913,903.83,418.77,180.44,False,899.91,419.95,3.92,-1.18
287.0,3765.62,0.6904,900.77,420.51,179.36,False,902.52,421.51,-1.75,-1.0
287.5,3748.11,0.7026,914.29,424.02,181.8,False,908.97,425.38,5.32,-1.36
288.0,3723.53,0.6739,892.17,417.53,176.02,False,890.52,414.31,1.65,3.22
288.5,3720.5,0.69,904.13,420.46,177.23,False,900.02,420.01,4.11,0.44
289.0,3690.55,0.6723,897.73,416.53,173.69,False,887.91,412.74,9.82,3.79
289.5,3712.23,0.6973,903.99,426.59,182.2,False,903.99,422.39,-0.0,4.2
290.0,3625.69,0.6674,882.73,413.72,176.81,False,881.72,409.03,1.01,4.69
290.5,3701.32,0.6727,894.28,415.26,179.71,False,888.69,413.21,5.59,2.05
291.0,3707.1,0.6821,893.35,413.09,177.0,False,894.62,416.77,-1.26,-3.68
291.5,3701.02,0.6689,884.73,413.97,179.15,False,886.39,411.83,-1.66,2.14
292.0,3660.44,0.6661,889.55,411.67,174.21,False,882.68,409.61,6.87,2.06
292.5,3662.93,0.6666,885.54,411.62,174.59,False,883.11,409.86,2.43,1.76
293.0,3653.77,0.6665,888.6,411.0,176.04,False,882.59,409.55,6.01,1.45
293.5,3655.53,0.6621,883.31,405.84,176.09,False,880.04,408.02,3.27,-2.18
294.0,3608.09,0.6506,879.53,404.17,171.69,False,870.76,402.46,8.77,1.71
294.5,3616.82,0.6342,858.89,399.82,172.67,False,861.36,396.82,-2.47,3.0
295.0,3644.05,0.6501,869.66,405.39,172.64,False,872.26,403.36,-2.6,2.03
295.5,3603.89,0.6428,868.04,398.81,171.91,False,865.87,399.52,2.17,-0.71
296.0,3616.11,0.6525,875.93,401.62,172.25,False,872.31,403.38,3.62,-1.76
296.5,3623.85,0.6421,864.28,398.69,173.93,False,866.45,399.87,-2.17,-1.18
297.0,3596.27,0.6328,859.32,391.48,171.41,False,859.49,395.7,-0.17,-4.22
297.5,3603.82,0.6358,855.0,398.04,173.89,False,861.67,397.0,-6.67,1.04
298.0,3567.57,0.6241,852.13,389.67,166.7,False,852.84,391.7,-0.71,-2.03
298.5,3548.68,0.615,839.2,389.46,173.29,False,846.43,387.86,-7.23,1.6
299.0,3523.72,0.607,850.25,380.98,168.42,False,840.39,384.23,9.86,-3.25
299.5,3480.82,0.5927,836.46,383.24,166.84,False,829.66,377.8,6.8,5.44
300.0,3469.75,0.5913,825.85,371.9,168.53,False,828.27,376.96,-2.42,-5.06
300.5,3469.74,0.599,841.57,380.78,168.47,False,832.89,379.73,8.68,1.05
301.0,3433.17,0.567,810.86,368.57,160.68,False,811.86,367.12,-1.0,1.45
301.5,3392.11,0.5717,818.77,372.25,161.49,False,812.63,367.58,6.14,4.67
302.0,3443.67,0.5748,813.62,367.41,165.46,False,817.06,370.24,-3.44,-2.83
302.5,3412.2,0.5645,804.64,369.24,163.12,False,809.31,365.59,-4.67,3.65
303.0,3402.21,0.5661,809.79,365.74,159.5,False,809.77,365.86,0.02,-0.12
303.5,3379.22,0.5498,791.87,354.49,163.05,False,798.84,359.3,-6.97,-4.81
304.0,3357.06,0.545,787.75,361.35,158.24,False,794.85,356.91,-7.1,4.44
304.5,3411.08,0.553,802.21,363.11,161.62,False,802.35,361.41,-0.14,1.7
305.0,3342.52,0.5389,800.26,351.69,158.14,False,790.47,354.28,9.79,-2.59
305.5,3306.45,0.526,782.94,348.31,153.11,False,780.92,348.55,2.02,-0.24
306.0,3263.11,0.5191,777.04,347.28,156.33,False,774.62,344.77,2.42,2.51
306.5,3267.21,0.5178,785.25,342.09,156.3,False,774.04,344.42,11.21,-2.33
307.0,3232.94,0.4982,764.03,337.15,151.35,False,760.57,336.34,3.46,0.81
307.5,3194.63,0.4876,755.61,339.96,153.4,False,752.29,331.37,3.32,8.59
308.0,3206.52,0.4981,754.52,340.53,150.65,False,759.19,335.51,-4.67,5.02
308.5,3170.68,0.4768,739.52,327.24,147.35,False,744.61,326.77,-5.09,0.47
309.0,3183.26,0.4691,738.95,323.53,149.22,False,740.62,324.37,-1.67,-0.84
309.5,3179.0,0.4678,742.52,323.07,148.0,False,739.63,323.78,2.89,-0.71
310.0,3150.69,0.4541,731.46,318.91,146.41,False,729.99,318.0,1.47,0.91
310.5,3156.32,0.455,734.46,317.64,148.76,False,730.82,318.49,3.64,-0.85
311.0,3129.33,0.4495,727.11,313.32,146.58,False,726.17,315.7,0.94,-2.38
